rule_id,src_obj_id,dst_obj_id
rule_0086,obj_03403,obj_00501
rule_0086,obj_04109,obj_00460
rule_0086,obj_09146,obj_03540
rule_0086,obj_05007,obj_03540
rule_0086,obj_03165,obj_02648
rule_0086,obj_04729,obj_07485
rule_0086,obj_04223,obj_03540
rule_0086,obj_05240,obj_07418
rule_0086,obj_08944,obj_01841
rule_0086,obj_04556,obj_07996
rule_0086,obj_03121,obj_07376
rule_0086,obj_00547,obj_06868
rule_0086,obj_05232,obj_04467
rule_0086,obj_08340,obj_01841
rule_0086,obj_09204,obj_01841
rule_0086,obj_09210,obj_05106
rule_0086,obj_09048,obj_06781
rule_0086,obj_04874,obj_03120
rule_0086,obj_05133,obj_02057
rule_0086,obj_03882,obj_08769
rule_0086,obj_09009,obj_03540
rule_0086,obj_09003,obj_08769
rule_0086,obj_09211,obj_00460
rule_0086,obj_03745,obj_07485
rule_0086,obj_04016,obj_07996
rule_0086,obj_09377,obj_02648
rule_0086,obj_03119,obj_07485
rule_0086,obj_09084,obj_05106
rule_0086,obj_09118,obj_04630
rule_0086,obj_04750,obj_02057
rule_0086,obj_08821,obj_07485
rule_0086,obj_04002,obj_09187
rule_0086,obj_03286,obj_05106
rule_0086,obj_03266,obj_04630
rule_0086,obj_00606,obj_01841
rule_0086,obj_08904,obj_08002
rule_0086,obj_03805,obj_05106
rule_0086,obj_04196,obj_06868
rule_0086,obj_08988,obj_06881
rule_0086,obj_04306,obj_06868
rule_0086,obj_04675,obj_04247
rule_0086,obj_09120,obj_07485
rule_0086,obj_03608,obj_02057
rule_0086,obj_04313,obj_04247
rule_0086,obj_04467,obj_07418
rule_0086,obj_09220,obj_07418
rule_0086,obj_04286,obj_04630
rule_0086,obj_03009,obj_06781
rule_0086,obj_08897,obj_02205
rule_0086,obj_09870,obj_03120
rule_0086,obj_08869,obj_02205
rule_0086,obj_04727,obj_07485
rule_0086,obj_09193,obj_01841
rule_0086,obj_03949,obj_03540
rule_0086,obj_03849,obj_06781
rule_0086,obj_06647,obj_05106
rule_0086,obj_03680,obj_04467
rule_0086,obj_03179,obj_07418
rule_0086,obj_03558,obj_04247
rule_0086,obj_03838,obj_02205
rule_0086,obj_05227,obj_07996
rule_0086,obj_03923,obj_04826
rule_0086,obj_02028,obj_04467
rule_0086,obj_04823,obj_08002
rule_0086,obj_04730,obj_02648
rule_0086,obj_04657,obj_07485
rule_0086,obj_04993,obj_02648
rule_0086,obj_09136,obj_03120
rule_0086,obj_09391,obj_04247
rule_0086,obj_09284,obj_06810
rule_0086,obj_03812,obj_00501
rule_0086,obj_06493,obj_07376
rule_0086,obj_03938,obj_07376
rule_0086,obj_08956,obj_02648
rule_0086,obj_09083,obj_06868
rule_0086,obj_09367,obj_06810
rule_0086,obj_04405,obj_05106
rule_0086,obj_04534,obj_02240
rule_0086,obj_04097,obj_06781
rule_0086,obj_07957,obj_02205
rule_0086,obj_09120,obj_06868
rule_0086,obj_09003,obj_02240
rule_0086,obj_00547,obj_03120
rule_0086,obj_09239,obj_09187
rule_0086,obj_09377,obj_04669
rule_0086,obj_03009,obj_09187
rule_0087,obj_04771,obj_00075
rule_0087,obj_09083,obj_09110
rule_0087,obj_09088,obj_02595
rule_0087,obj_09309,obj_06479
rule_0087,obj_04128,obj_04578
rule_0087,obj_02124,obj_07941
rule_0087,obj_08994,obj_06008
rule_0087,obj_07190,obj_07113
rule_0087,obj_03006,obj_02141
rule_0087,obj_03662,obj_01576
rule_0087,obj_08898,obj_03756
rule_0087,obj_03122,obj_02174
rule_0087,obj_09113,obj_09503
rule_0087,obj_04982,obj_08949
rule_0087,obj_09353,obj_01123
rule_0087,obj_03211,obj_07461
rule_0087,obj_03218,obj_09397
rule_0087,obj_09329,obj_04273
rule_0087,obj_04884,obj_00637
rule_0087,obj_05089,obj_05344
rule_0087,obj_03108,obj_03748
rule_0087,obj_04679,obj_03065
rule_0087,obj_03378,obj_01364
rule_0087,obj_09208,obj_04992
rule_0087,obj_08159,obj_01364
rule_0087,obj_05624,obj_01123
rule_0087,obj_04280,obj_06479
rule_0087,obj_04184,obj_04273
rule_0087,obj_03893,obj_03756
rule_0087,obj_03469,obj_02595
rule_0087,obj_09418,obj_04273
rule_0087,obj_08909,obj_02595
rule_0087,obj_09170,obj_09110
rule_0087,obj_04622,obj_03065
rule_0087,obj_04114,obj_06008
rule_0087,obj_04655,obj_08949
rule_0087,obj_08831,obj_03065
rule_0087,obj_04273,obj_08949
rule_0087,obj_09005,obj_02141
rule_0087,obj_09011,obj_02595
rule_0087,obj_05287,obj_08949
rule_0087,obj_08832,obj_02141
rule_0087,obj_03485,obj_01123
rule_0087,obj_09125,obj_09503
rule_0087,obj_01326,obj_02141
rule_0087,obj_09021,obj_06479
rule_0087,obj_05866,obj_06479
rule_0087,obj_08365,obj_02595
rule_0087,obj_04032,obj_01364
rule_0087,obj_04604,obj_07461
rule_0087,obj_06090,obj_08949
rule_0087,obj_03635,obj_07941
rule_0087,obj_05185,obj_02595
rule_0087,obj_09282,obj_02174
rule_0087,obj_04441,obj_09397
rule_0087,obj_04792,obj_01123
rule_0087,obj_09007,obj_07113
rule_0087,obj_05108,obj_02595
rule_0087,obj_04725,obj_02595
rule_0087,obj_04252,obj_03065
rule_0087,obj_04406,obj_04578
rule_0087,obj_01573,obj_03065
rule_0087,obj_03274,obj_02141
rule_0087,obj_03841,obj_02595
rule_0087,obj_05236,obj_04578
rule_0087,obj_08879,obj_04273
rule_0087,obj_04734,obj_09503
rule_0087,obj_03302,obj_02174
rule_0087,obj_04772,obj_01123
rule_0087,obj_08877,obj_00075
rule_0087,obj_03203,obj_04578
rule_0087,obj_03247,obj_01364
rule_0087,obj_06023,obj_00075
rule_0087,obj_09219,obj_02174
rule_0087,obj_09055,obj_01123
rule_0087,obj_09081,obj_02174
rule_0087,obj_09107,obj_02174
rule_0087,obj_04235,obj_08949
rule_0087,obj_08900,obj_03748
rule_0087,obj_04694,obj_00075
rule_0087,obj_05025,obj_05344
rule_0087,obj_03409,obj_01364
rule_0087,obj_03452,obj_07461
rule_0087,obj_04709,obj_07941
rule_0087,obj_04646,obj_03756
rule_0087,obj_09140,obj_03065
rule_0087,obj_09211,obj_03748
rule_0087,obj_03623,obj_02141
rule_0087,obj_08873,obj_01123
rule_0087,obj_03233,obj_04578
rule_0087,obj_08905,obj_07941
rule_0087,obj_04398,obj_02174
rule_0087,obj_03873,obj_04992
rule_0087,obj_03898,obj_03748
rule_0087,obj_03782,obj_06008
rule_0087,obj_09241,obj_08949
rule_0087,obj_05209,obj_00075
rule_0087,obj_09106,obj_07941
rule_0087,obj_09397,obj_03748
rule_0087,obj_04826,obj_03756
rule_0087,obj_08949,obj_03748
rule_0087,obj_04768,obj_02595
rule_0087,obj_04567,obj_07113
rule_0087,obj_00491,obj_06008
rule_0087,obj_09049,obj_05344
rule_0087,obj_04493,obj_09397
rule_0087,obj_03545,obj_04992
rule_0087,obj_04123,obj_02141
rule_0087,obj_08889,obj_06008
rule_0087,obj_09265,obj_03756
rule_0087,obj_03668,obj_09503
rule_0087,obj_03042,obj_01123
rule_0087,obj_09338,obj_07941
rule_0087,obj_03316,obj_09110
rule_0087,obj_04275,obj_00637
rule_0087,obj_04561,obj_00075
rule_0087,obj_05173,obj_01364
rule_0087,obj_08985,obj_07113
rule_0087,obj_09196,obj_07941
rule_0087,obj_08983,obj_03748
rule_0087,obj_05036,obj_02141
rule_0087,obj_08953,obj_01123
rule_0087,obj_04177,obj_07461
rule_0087,obj_04157,obj_02174
rule_0087,obj_03150,obj_01364
rule_0087,obj_06708,obj_00075
rule_0087,obj_08945,obj_07461
rule_0087,obj_09268,obj_04992
rule_0087,obj_08843,obj_09110
rule_0087,obj_04778,obj_01364
rule_0087,obj_09062,obj_03065
rule_0087,obj_08997,obj_07461
rule_0087,obj_04842,obj_03756
rule_0087,obj_03043,obj_01364
rule_0087,obj_08891,obj_03748
rule_0087,obj_09192,obj_03748
rule_0087,obj_04599,obj_00075
rule_0087,obj_03590,obj_08949
rule_0087,obj_09129,obj_08949
rule_0087,obj_08987,obj_00637
rule_0087,obj_03942,obj_00637
rule_0087,obj_03348,obj_09397
rule_0087,obj_04164,obj_04273
rule_0087,obj_03447,obj_04578
rule_0087,obj_05132,obj_02595
rule_0087,obj_09313,obj_09397
rule_0087,obj_08808,obj_09503
rule_0087,obj_03249,obj_07941
rule_0087,obj_04992,obj_00075
rule_0087,obj_08922,obj_09397
rule_0087,obj_04530,obj_09503
rule_0087,obj_00694,obj_00075
rule_0087,obj_04871,obj_05344
rule_0087,obj_04344,obj_02141
rule_0087,obj_04020,obj_03065
rule_0087,obj_04582,obj_08949
rule_0087,obj_00532,obj_02595
rule_0087,obj_09139,obj_02174
rule_0087,obj_04730,obj_03065
rule_0087,obj_06462,obj_09503
rule_0087,obj_03021,obj_02141
rule_0087,obj_04752,obj_00075
rule_0087,obj_03394,obj_03756
rule_0087,obj_03444,obj_06479
rule_0087,obj_03269,obj_07461
rule_0087,obj_09101,obj_07113
rule_0087,obj_04918,obj_03065
rule_0087,obj_01891,obj_00637
rule_0087,obj_04858,obj_07113
rule_0087,obj_03504,obj_07941
rule_0087,obj_04348,obj_00075
rule_0087,obj_03936,obj_04273
rule_0087,obj_04364,obj_02595
rule_0087,obj_05889,obj_04273
rule_0087,obj_04820,obj_01576
rule_0087,obj_04096,obj_06479
rule_0087,obj_09110,obj_01576
rule_0087,obj_08843,obj_08949
rule_0087,obj_04406,obj_08949
rule_0087,obj_03841,obj_02141
rule_0087,obj_04858,obj_07461
rule_0087,obj_03893,obj_04273
rule_0087,obj_09397,obj_06008
rule_0087,obj_04778,obj_07113
rule_0087,obj_04280,obj_06479
rule_0087,obj_09101,obj_06008
rule_0087,obj_09265,obj_01576
rule_0087,obj_03274,obj_04273
rule_0087,obj_04128,obj_03748
rule_0088,obj_04323,obj_04082
rule_0088,obj_05006,obj_01834
rule_0088,obj_09351,obj_08394
rule_0088,obj_04757,obj_05970
rule_0088,obj_04932,obj_02069
rule_0088,obj_00838,obj_05280
rule_0088,obj_09195,obj_08819
rule_0088,obj_08972,obj_07793
rule_0088,obj_03466,obj_04590
rule_0088,obj_03529,obj_00482
rule_0088,obj_03452,obj_04432
rule_0088,obj_06499,obj_07425
rule_0088,obj_09119,obj_09853
rule_0088,obj_08821,obj_09670
rule_0088,obj_09122,obj_07823
rule_0088,obj_03487,obj_01254
rule_0088,obj_04024,obj_05635
rule_0088,obj_04761,obj_09021
rule_0088,obj_01756,obj_04950
rule_0088,obj_09125,obj_00032
rule_0088,obj_08970,obj_08974
rule_0088,obj_03952,obj_07425
rule_0088,obj_00610,obj_04082
rule_0088,obj_09134,obj_08974
rule_0088,obj_04168,obj_05635
rule_0088,obj_04084,obj_04590
rule_0088,obj_09334,obj_08819
rule_0088,obj_09000,obj_02069
rule_0088,obj_04313,obj_09021
rule_0088,obj_08819,obj_08819
rule_0088,obj_04318,obj_08974
rule_0088,obj_04338,obj_02069
rule_0088,obj_04217,obj_02069
rule_0088,obj_00891,obj_04082
rule_0088,obj_04538,obj_07425
rule_0088,obj_00427,obj_07425
rule_0088,obj_09272,obj_04432
rule_0088,obj_02967,obj_05280
rule_0088,obj_04421,obj_07425
rule_0088,obj_04553,obj_00032
rule_0088,obj_06449,obj_07793
rule_0088,obj_03857,obj_09021
rule_0088,obj_09075,obj_04432
rule_0088,obj_04067,obj_01254
rule_0088,obj_06781,obj_08819
rule_0088,obj_09209,obj_04082
rule_0088,obj_03914,obj_07793
rule_0088,obj_09193,obj_07425
rule_0088,obj_04954,obj_07823
rule_0088,obj_03411,obj_05970
rule_0088,obj_09306,obj_05280
rule_0088,obj_09184,obj_02069
rule_0088,obj_03734,obj_05970
rule_0088,obj_09126,obj_04590
rule_0088,obj_05070,obj_00482
rule_0088,obj_08981,obj_02069
rule_0088,obj_08918,obj_04950
rule_0088,obj_04659,obj_01254
rule_0088,obj_04581,obj_07425
rule_0088,obj_09307,obj_00032
rule_0088,obj_03966,obj_08974
rule_0088,obj_01082,obj_04082
rule_0088,obj_09088,obj_00482
rule_0088,obj_05218,obj_08394
rule_0088,obj_04352,obj_02069
rule_0088,obj_03947,obj_08819
rule_0088,obj_04128,obj_04082
rule_0088,obj_04886,obj_00482
rule_0088,obj_05407,obj_08394
rule_0088,obj_05066,obj_01834
rule_0088,obj_09338,obj_01254
rule_0088,obj_03727,obj_08974
rule_0088,obj_08820,obj_09853
rule_0088,obj_09025,obj_00032
rule_0088,obj_01398,obj_04950
rule_0088,obj_06074,obj_08394
rule_0088,obj_08962,obj_08819
rule_0088,obj_04040,obj_04590
rule_0088,obj_06198,obj_07823
rule_0088,obj_04522,obj_02069
rule_0088,obj_03697,obj_09670
rule_0088,obj_04387,obj_00032
rule_0088,obj_08801,obj_09021
rule_0088,obj_02305,obj_09853
rule_0088,obj_04833,obj_07823
rule_0088,obj_03929,obj_08394
rule_0088,obj_09314,obj_00032
rule_0088,obj_04243,obj_08394
rule_0088,obj_04882,obj_04950
rule_0088,obj_03476,obj_01834
rule_0088,obj_03439,obj_05970
rule_0088,obj_05054,obj_07793
rule_0088,obj_08812,obj_04590
rule_0088,obj_08884,obj_04590
rule_0088,obj_08866,obj_04950
rule_0088,obj_09052,obj_08974
rule_0088,obj_04554,obj_08974
rule_0088,obj_08883,obj_05635
rule_0088,obj_03242,obj_05970
rule_0088,obj_02711,obj_05280
rule_0088,obj_09348,obj_08394
rule_0088,obj_03638,obj_02069
rule_0088,obj_08887,obj_05635
rule_0088,obj_09100,obj_08394
rule_0088,obj_03821,obj_04950
rule_0088,obj_03712,obj_09021
rule_0088,obj_03024,obj_01254
rule_0088,obj_07101,obj_01254
rule_0088,obj_03341,obj_01834
rule_0088,obj_09007,obj_07425
rule_0088,obj_09308,obj_07793
rule_0088,obj_05176,obj_00482
rule_0088,obj_08950,obj_01254
rule_0088,obj_04062,obj_04590
rule_0088,obj_05281,obj_09670
rule_0088,obj_09905,obj_00032
rule_0088,obj_03406,obj_05280
rule_0088,obj_03458,obj_09853
rule_0088,obj_09343,obj_08974
rule_0088,obj_03736,obj_04082
rule_0088,obj_09132,obj_02069
rule_0088,obj_05151,obj_09670
rule_0088,obj_03921,obj_08974
rule_0088,obj_01118,obj_09853
rule_0088,obj_04547,obj_09021
rule_0088,obj_09117,obj_08819
rule_0088,obj_04407,obj_07823
rule_0088,obj_09215,obj_05280
rule_0088,obj_04284,obj_04432
rule_0088,obj_09178,obj_04082
rule_0088,obj_08901,obj_05280
rule_0088,obj_08841,obj_07823
rule_0088,obj_09316,obj_09853
rule_0088,obj_03306,obj_07823
rule_0088,obj_03224,obj_09670
rule_0088,obj_08531,obj_04082
rule_0088,obj_03061,obj_07793
rule_0088,obj_04720,obj_07793
rule_0088,obj_01158,obj_08394
rule_0088,obj_09253,obj_05635
rule_0088,obj_08921,obj_08819
rule_0088,obj_05005,obj_04590
rule_0088,obj_03983,obj_09853
rule_0088,obj_04354,obj_07823
rule_0088,obj_04590,obj_09021
rule_0088,obj_08974,obj_04082
rule_0088,obj_09224,obj_09670
rule_0088,obj_05170,obj_07823
rule_0088,obj_03925,obj_04432
rule_0088,obj_09337,obj_04590
rule_0088,obj_04655,obj_09853
rule_0088,obj_01159,obj_07425
rule_0088,obj_04174,obj_05280
rule_0088,obj_09300,obj_02069
rule_0088,obj_05103,obj_07793
rule_0088,obj_08249,obj_09670
rule_0088,obj_04275,obj_07823
rule_0088,obj_08908,obj_07793
rule_0088,obj_04706,obj_04590
rule_0088,obj_03434,obj_08819
rule_0088,obj_04110,obj_00482
rule_0088,obj_05163,obj_05970
rule_0088,obj_04082,obj_08974
rule_0088,obj_04937,obj_04432
rule_0088,obj_04552,obj_09853
rule_0088,obj_00957,obj_05280
rule_0088,obj_08966,obj_07793
rule_0088,obj_09255,obj_00032
rule_0088,obj_09270,obj_04082
rule_0088,obj_03157,obj_07793
rule_0088,obj_04118,obj_04082
rule_0088,obj_03974,obj_05280
rule_0088,obj_08890,obj_00032
rule_0088,obj_08920,obj_07793
rule_0088,obj_04682,obj_04950
rule_0088,obj_07234,obj_04950
rule_0088,obj_09262,obj_00032
rule_0088,obj_09026,obj_07823
rule_0088,obj_04227,obj_05635
rule_0088,obj_09393,obj_00032
rule_0088,obj_04279,obj_09021
rule_0088,obj_04032,obj_09670
rule_0088,obj_03669,obj_07425
rule_0088,obj_05245,obj_08819
rule_0088,obj_07084,obj_01834
rule_0088,obj_08858,obj_09853
rule_0088,obj_04308,obj_09853
rule_0088,obj_08976,obj_04590
rule_0088,obj_03322,obj_01834
rule_0088,obj_09012,obj_08394
rule_0088,obj_09248,obj_04432
rule_0088,obj_03485,obj_08394
rule_0088,obj_04712,obj_00482
rule_0088,obj_09359,obj_09021
rule_0088,obj_09349,obj_04950
rule_0088,obj_09249,obj_04950
rule_0088,obj_03045,obj_08974
rule_0088,obj_04352,obj_02069
rule_0088,obj_08974,obj_04432
rule_0088,obj_03466,obj_07823
rule_0088,obj_00838,obj_00482
rule_0088,obj_03929,obj_08819
rule_0088,obj_03697,obj_07425
rule_0088,obj_05245,obj_09670
rule_0088,obj_03914,obj_05635
rule_0088,obj_03322,obj_09670
rule_0088,obj_09224,obj_07425
rule_0089,obj_04451,obj_00754
rule_0089,obj_06732,obj_02551
rule_0089,obj_03246,obj_07263
rule_0089,obj_09082,obj_07031
rule_0089,obj_08915,obj_02557
rule_0089,obj_08988,obj_02144
rule_0089,obj_00802,obj_00481
rule_0089,obj_09219,obj_08936
rule_0089,obj_09347,obj_02453
rule_0089,obj_09101,obj_06085
rule_0089,obj_09151,obj_00939
rule_0089,obj_04984,obj_03828
rule_0089,obj_05011,obj_01083
rule_0089,obj_03881,obj_09793
rule_0089,obj_04328,obj_08044
rule_0089,obj_08951,obj_06982
rule_0089,obj_04290,obj_00408
rule_0089,obj_05970,obj_08991
rule_0089,obj_05078,obj_07842
rule_0089,obj_03534,obj_01886
rule_0089,obj_08818,obj_09456
rule_0089,obj_04776,obj_09587
rule_0089,obj_03483,obj_06247
rule_0089,obj_09212,obj_01565
rule_0089,obj_05261,obj_09535
rule_0089,obj_03266,obj_00267
rule_0089,obj_03377,obj_02317
rule_0089,obj_04110,obj_02141
rule_0089,obj_09283,obj_08924
rule_0089,obj_07352,obj_03661
rule_0089,obj_09145,obj_08778
rule_0089,obj_03364,obj_07047
rule_0089,obj_08888,obj_09744
rule_0089,obj_03538,obj_09905
rule_0089,obj_09120,obj_09270
rule_0089,obj_09093,obj_09918
rule_0089,obj_01869,obj_06545
rule_0089,obj_04659,obj_08535
rule_0089,obj_04228,obj_01735
rule_0089,obj_09339,obj_04924
rule_0089,obj_08917,obj_00481
rule_0089,obj_09116,obj_09587
rule_0089,obj_09259,obj_09535
rule_0089,obj_08827,obj_06247
rule_0089,obj_04539,obj_09270
rule_0089,obj_09251,obj_06545
rule_0089,obj_09277,obj_08044
rule_0089,obj_05151,obj_03661
rule_0089,obj_05194,obj_09456
rule_0089,obj_03851,obj_00939
rule_0089,obj_09379,obj_02557
rule_0089,obj_03586,obj_07047
rule_0089,obj_04043,obj_02317
rule_0089,obj_03321,obj_08778
rule_0089,obj_09055,obj_09918
rule_0089,obj_09332,obj_02317
rule_0089,obj_05203,obj_09270
rule_0089,obj_04360,obj_09456
rule_0089,obj_03941,obj_00267
rule_0089,obj_03726,obj_07263
rule_0089,obj_03924,obj_09918
rule_0089,obj_05007,obj_09535
rule_0089,obj_03579,obj_02557
rule_0089,obj_03437,obj_09918
rule_0089,obj_09096,obj_02557
rule_0089,obj_09028,obj_02453
rule_0089,obj_04626,obj_03828
rule_0089,obj_09301,obj_01886
rule_0089,obj_09368,obj_09270
rule_0089,obj_03286,obj_01735
rule_0089,obj_03034,obj_09918
rule_0089,obj_03027,obj_01735
rule_0089,obj_08986,obj_02551
rule_0089,obj_06367,obj_07047
rule_0089,obj_04383,obj_04924
rule_0089,obj_03649,obj_01735
rule_0089,obj_04563,obj_07842
rule_0089,obj_08942,obj_08991
rule_0089,obj_09046,obj_06247
rule_0089,obj_02656,obj_08936
rule_0089,obj_09228,obj_08991
rule_0089,obj_04489,obj_07263
rule_0089,obj_04153,obj_08991
rule_0089,obj_04970,obj_02453
rule_0089,obj_08985,obj_03661
rule_0089,obj_09188,obj_06247
rule_0089,obj_09207,obj_04924
rule_0089,obj_04292,obj_09270
rule_0089,obj_05499,obj_00408
rule_0089,obj_09118,obj_01083
rule_0089,obj_09375,obj_08044
rule_0089,obj_08838,obj_04924
rule_0089,obj_09380,obj_09793
rule_0089,obj_08825,obj_00408
rule_0089,obj_09161,obj_07842
rule_0089,obj_08939,obj_02551
rule_0089,obj_03043,obj_07263
rule_0089,obj_05137,obj_06982
rule_0089,obj_07314,obj_09535
rule_0089,obj_03903,obj_03661
rule_0089,obj_03761,obj_09905
rule_0089,obj_08906,obj_01886
rule_0089,obj_03060,obj_07031
rule_0089,obj_04274,obj_03661
rule_0089,obj_09132,obj_08044
rule_0089,obj_08812,obj_01083
rule_0089,obj_04018,obj_02141
rule_0089,obj_09000,obj_06545
rule_0089,obj_03038,obj_01083
rule_0089,obj_04413,obj_09535
rule_0089,obj_03247,obj_08778
rule_0089,obj_03219,obj_09905
rule_0089,obj_04877,obj_01083
rule_0089,obj_04477,obj_06085
rule_0089,obj_03952,obj_07842
rule_0089,obj_04541,obj_02144
rule_0089,obj_03665,obj_06545
rule_0089,obj_04019,obj_09456
rule_0089,obj_04911,obj_03828
rule_0089,obj_09148,obj_02453
rule_0089,obj_09189,obj_08044
rule_0089,obj_03940,obj_08044
rule_0089,obj_02576,obj_09587
rule_0089,obj_04962,obj_02551
rule_0089,obj_03470,obj_03828
rule_0089,obj_03605,obj_01565
rule_0089,obj_05268,obj_02141
rule_0089,obj_08811,obj_07263
rule_0089,obj_03439,obj_09456
rule_0089,obj_09338,obj_09456
rule_0089,obj_09321,obj_01565
rule_0089,obj_04562,obj_07031
rule_0089,obj_09194,obj_09918
rule_0089,obj_08864,obj_09744
rule_0089,obj_03932,obj_09918
rule_0089,obj_00642,obj_08924
rule_0089,obj_08839,obj_07031
rule_0089,obj_05083,obj_02453
rule_0089,obj_03908,obj_09905
rule_0089,obj_09326,obj_03828
rule_0089,obj_02584,obj_07031
rule_0089,obj_09394,obj_01565
rule_0089,obj_04166,obj_09905
rule_0089,obj_09288,obj_09793
rule_0089,obj_04542,obj_02141
rule_0089,obj_08867,obj_09456
rule_0089,obj_04798,obj_00939
rule_0089,obj_08970,obj_00754
rule_0089,obj_09487,obj_09535
rule_0089,obj_04559,obj_02557
rule_0089,obj_04365,obj_07047
rule_0089,obj_09319,obj_07047
rule_0089,obj_07434,obj_01083
rule_0089,obj_08884,obj_09587
rule_0089,obj_08828,obj_02551
rule_0089,obj_09309,obj_00754
rule_0089,obj_04050,obj_00481
rule_0089,obj_03765,obj_08936
rule_0089,obj_09367,obj_07263
rule_0089,obj_08902,obj_06982
rule_0089,obj_09197,obj_00754
rule_0089,obj_09177,obj_02317
rule_0089,obj_03002,obj_01735
rule_0089,obj_09077,obj_01565
rule_0089,obj_03338,obj_09456
rule_0089,obj_04420,obj_01565
rule_0089,obj_08824,obj_07263
rule_0089,obj_04951,obj_07842
rule_0089,obj_00860,obj_08044
rule_0089,obj_09133,obj_08535
rule_0089,obj_05120,obj_06247
rule_0089,obj_09030,obj_09270
rule_0089,obj_03825,obj_09270
rule_0089,obj_04369,obj_09793
rule_0089,obj_03132,obj_07842
rule_0089,obj_09260,obj_09535
rule_0089,obj_03309,obj_00267
rule_0089,obj_04054,obj_08924
rule_0089,obj_08967,obj_02144
rule_0089,obj_04191,obj_01735
rule_0089,obj_04346,obj_01735
rule_0089,obj_05279,obj_07842
rule_0089,obj_09044,obj_06085
rule_0089,obj_05178,obj_07263
rule_0089,obj_03494,obj_09744
rule_0089,obj_04861,obj_08535
rule_0089,obj_03266,obj_02317
rule_0089,obj_09096,obj_01886
rule_0089,obj_09093,obj_08936
rule_0089,obj_00860,obj_08778
rule_0089,obj_07434,obj_06545
rule_0089,obj_09101,obj_01083
rule_0089,obj_00642,obj_01565
rule_0089,obj_03494,obj_07263
rule_0089,obj_08988,obj_01886
rule_0089,obj_04951,obj_08044
rule_0089,obj_05078,obj_07031
rule_0089,obj_04626,obj_00267
rule_0089,obj_03932,obj_03828
rule_0089,obj_09030,obj_09535
rule_0089,obj_08988,obj_09535
rule_0089,obj_09151,obj_08044
rule_0089,obj_09046,obj_01083
rule_0089,obj_09132,obj_00939
rule_0089,obj_09188,obj_02317
rule_0089,obj_03219,obj_00408
rule_0090,obj_09370,obj_08492
rule_0090,obj_09144,obj_09393
rule_0090,obj_09004,obj_09813
rule_0090,obj_09240,obj_04523
rule_0090,obj_04985,obj_06170
rule_0090,obj_04597,obj_00395
rule_0090,obj_03799,obj_02102
rule_0090,obj_09114,obj_07686
rule_0090,obj_09228,obj_04945
rule_0090,obj_09040,obj_02978
rule_0090,obj_04698,obj_06035
rule_0090,obj_03602,obj_03295
rule_0090,obj_03004,obj_08531
rule_0090,obj_08271,obj_07188
rule_0090,obj_04541,obj_08311
rule_0090,obj_03234,obj_07162
rule_0090,obj_06702,obj_04325
rule_0090,obj_01500,obj_01950
rule_0090,obj_03164,obj_00867
rule_0090,obj_08872,obj_09233
rule_0090,obj_09387,obj_03684
rule_0090,obj_05018,obj_01674
rule_0090,obj_09104,obj_09765
rule_0090,obj_03830,obj_06035
rule_0090,obj_03186,obj_01950
rule_0090,obj_03093,obj_02102
rule_0090,obj_09014,obj_06035
rule_0090,obj_09366,obj_09813
rule_0090,obj_03371,obj_04523
rule_0090,obj_04931,obj_08311
rule_0090,obj_09284,obj_02978
rule_0090,obj_03828,obj_02978
rule_0090,obj_09179,obj_00867
rule_0090,obj_03390,obj_09765
rule_0090,obj_08844,obj_04945
rule_0090,obj_09283,obj_04523
rule_0090,obj_06037,obj_04523
rule_0090,obj_04381,obj_07686
rule_0090,obj_09274,obj_03295
rule_0090,obj_05121,obj_08492
rule_0090,obj_04446,obj_06035
rule_0090,obj_04534,obj_07188
rule_0090,obj_08996,obj_01674
rule_0090,obj_03381,obj_01950
rule_0090,obj_08855,obj_07686
rule_0090,obj_04348,obj_08531
rule_0090,obj_09237,obj_02102
rule_0090,obj_08839,obj_08492
rule_0090,obj_03233,obj_08311
rule_0090,obj_05225,obj_04523
rule_0090,obj_04493,obj_03295
rule_0090,obj_03015,obj_09393
rule_0090,obj_04041,obj_08311
rule_0090,obj_03929,obj_08531
rule_0090,obj_04492,obj_09765
rule_0090,obj_03548,obj_00867
rule_0090,obj_09272,obj_09393
rule_0090,obj_05094,obj_06035
rule_0090,obj_05217,obj_07162
rule_0090,obj_08856,obj_06170
rule_0090,obj_09293,obj_06170
rule_0090,obj_00400,obj_09233
rule_0090,obj_03877,obj_06170
rule_0090,obj_04451,obj_09233
rule_0090,obj_03048,obj_06170
rule_0090,obj_09062,obj_06170
rule_0090,obj_03913,obj_09765
rule_0090,obj_04311,obj_08531
rule_0090,obj_08912,obj_01674
rule_0090,obj_02660,obj_01950
rule_0090,obj_03205,obj_09813
rule_0090,obj_04775,obj_08531
rule_0090,obj_09133,obj_03684
rule_0090,obj_03499,obj_07686
rule_0090,obj_08976,obj_08531
rule_0090,obj_04644,obj_04523
rule_0090,obj_03909,obj_08531
rule_0090,obj_03810,obj_02102
rule_0090,obj_09369,obj_09393
rule_0090,obj_03702,obj_00867
rule_0090,obj_09048,obj_02102
rule_0090,obj_00487,obj_03295
rule_0090,obj_01165,obj_07686
rule_0090,obj_08903,obj_01950
rule_0090,obj_04489,obj_06170
rule_0090,obj_04996,obj_00395
rule_0090,obj_05270,obj_06035
rule_0090,obj_09323,obj_03684
